feature,xgb_gain,shap_mean_abs,perm_importance,mutual_info,xgb_gain_norm,shap_mean_abs_norm,perm_importance_norm,mutual_info_norm,composite_score
V309,105.78451538085938,0.006486228,-4.755902771447218e-05,0.002305279619922329,0.015448883203017117,0.025211172,0.05062332916862515,0.06761857840290754,0.039725490738234365
V146,26.18189239501953,0.00022861126,-1.3497460039602061e-05,0.003353719890758944,0.0038236314283650397,0.0008885839,0.05199263193922821,0.09837148145278564,0.03876908217775174
V145,85.69818115234375,0.0004956296,-4.750250060379102e-05,0.003053968668838003,0.012515453576234042,0.0019264515,0.05062560160452735,0.08957916345124474,0.038661667521951965
V147,17.147335052490234,0.0004023816,2.168288917614447e-05,0.003224917666944105,0.0025042150594079787,0.001564008,0.05340691063924956,0.09459344810957412,0.03801714543979459
V227,29.546710968017578,0.00011464702,6.393254162451179e-06,0.002888639229137402,0.004315033113634709,0.00044561888,0.05279225485518223,0.08472971196427913,0.03557065470233803
V296,151.30738830566406,0.005526382,0.00019907330896289376,0.0012833694542078167,0.02209709201079078,0.021480368,0.06053815003524606,0.037643857738252046,0.03543986705864322
V321,70.26876068115234,0.0011298887,3.4590798007072544e-05,0.0024566934976655297,0.010262124590498503,0.0043917387,0.05392581909036942,0.07205985792274809,0.03515988507071901
V205,48.50074005126953,0.0017882946,-8.15158874527544e-05,0.002623991922725777,0.0070830996919945466,0.006950882,0.04925823574237883,0.07696706378786584,0.03506482025501489
V143,63.69591522216797,0.0019157892,-3.116540684675595e-05,0.0023740423963041213,0.009302219244789425,0.0074464376,0.05128236608344517,0.06963553163747023,0.034416638643538874
C3,106.59026336669922,0.0106087085,0.0006711293138693897,0.0,0.015566555496353145,0.041234747,0.07951518601809557,0.0,0.03407912202245106
V135,50.099586486816406,0.0017313022,-1.0257584028017242e-05,0.0023733473090739032,0.007316596926948021,0.0067293593,0.05212287759443175,0.06961514330367889,0.03394599427448153
V224,43.78910446166992,0.0017154001,-3.2416970191229136e-05,0.0023729594760384387,0.006395007416326064,0.0066675497,0.0512320522173445,0.06960376736546768,0.03347459418025872
V293,48.13319778442383,0.0061525516,-0.001306820302446976,0.003483806609006379,0.00702942342820274,0.023914212,0.0,0.1021871916516584,0.033282706860209815
V324,88.83847045898438,0.0010707381,-6.468522476232863e-05,0.0021742873919521344,0.012974064768498885,0.0041618273,0.049934842094531216,0.06377630774704993,0.03271176046907408
V333,176.86634826660156,0.0020147783,-3.9191877195299266e-05,0.0015686550316746928,0.025829749723552394,0.007831196,0.05095969543624145,0.04601186872505488,0.03265812754638354
V319,48.033477783203125,0.0050841575,2.4678446668713328e-05,0.0016891848688627142,0.007014860213101581,0.019761495,0.05352733449094155,0.04954725600534607,0.03246273650039398
V164,52.03542709350586,0.00085449,-4.788984409413999e-05,0.0023073951498513434,0.007599309149287269,0.0033212977,0.05061003008064529,0.06768063123377999,0.03230281704082452
V166,42.881832122802734,0.0017839922,-7.777219933613466e-07,0.0021051143738466394,0.006262508398430829,0.0069341585,0.05250397577150027,0.061747321281499276,0.0318619909888599
V338,54.11798095703125,0.00026653343,9.290932496885951e-06,0.002187305985456911,0.007903447531788356,0.0010359827,0.052908743884974754,0.06415816979015773,0.031501585987456615
V175,44.98055648803711,0.00028074937,-1.754844318369031e-05,0.002209257790035446,0.006569008338210282,0.0010912383,0.05182977911648632,0.06480206123228525,0.031073021757767515
V279,31.39069175720215,0.0016341137,-5.546940882883433e-05,0.0019940294176881146,0.0045843300304675315,0.0063515995,0.0503053254032138,0.058488971729247635,0.029932556658177473
V160,75.09597778320312,0.0012745169,-5.7348081663599616e-05,0.0017467099232735261,0.0109670965132482,0.004953891,0.050229801224695184,0.05123458381069927,0.029346343146884328
V339,47.43821716308594,0.0022448376,-4.3704941016464716e-05,0.0016807104566467501,0.006927927718658165,0.008725408,0.05077826659382239,0.04929868411762729,0.028932571723694508
V96,93.696533203125,0.0042659715,5.6627266157693865e-05,0.0010239979466426519,0.013683541421645582,0.016581308,0.054811703063208816,0.030035959560430852,0.028778128035483127
V169,47.15995788574219,0.0010799594,-0.00040113231162712814,0.002290708398498209,0.006887290437668954,0.0041976697,0.036409395097997656,0.06719117459914416,0.028671382453993102
V144,47.7964973449707,0.00033887266,-1.8263947417618277e-05,0.0017867499212109728,0.006980251337705485,0.0013171565,0.051801015263358716,0.05240903905525512,0.028126865533770487
V225,57.73411178588867,0.000568808,-7.583206749901538e-05,0.0017687485834012584,0.008431551126352405,0.002210887,0.049486729935146294,0.05188102290418864,0.028002547720458255
id_15,54.92670822143555,0.0034162186,7.114714608627004e-05,0.0011841557201026642,0.00802155492213651,0.013278422,0.05539541406573239,0.0347337154716664,0.027857276601351306
V97,32.095027923583984,0.0006330786,-8.661432934029545e-05,0.0018663246326158234,0.004687192033766577,0.0024606988,0.04905327422478199,0.05474312851473636,0.027736073400812182
V335,39.4135627746582,0.0015741272,4.0470376277235157e-05,0.0014868940509813466,0.005755998651865557,0.0061184396,0.054162182926942075,0.04361365150423119,0.027412568171658935
V220,39.886104583740234,0.0004102487,-0.00027198948805153835,0.001963012884566462,0.005825009160546978,0.0015945863,0.04160104181882731,0.05757919321103754,0.026649957622070376
V311,120.3805923461914,0.0075001474,3.71789050590543e-07,0.00021918574520651823,0.017580509816305583,0.029152153,0.052550187051977636,0.006429167363890558,0.026428004323003493
V100,59.80783462524414,0.0022197624,0.00013929911405632378,0.0010290724135977314,0.008734399816685662,0.008627944,0.058135178701765135,0.03018480408180244,0.026420581573711188
M7,52.19194793701172,0.005585551,0.000576785186667772,0.0,0.007622167619843701,0.021710351,0.07572247524211409,0.0,0.026263748492865623
V323,56.16582489013672,0.0013409351,2.7133392531797362e-05,0.001270684375570319,0.008202516839112307,0.0052120504,0.05362602531469014,0.03727177837009905,0.026078092730212638
V330,73.12371063232422,0.001189093,-2.852304895211155e-05,0.0012744389641343723,0.01067906451963008,0.0046218587,0.0513885910235477,0.03738190815175115,0.02601785560087235
V332,74.8228530883789,0.0015216927,-0.00012626335531700227,0.0013261191501341418,0.010927209092154408,0.0059146327,0.047459351078324115,0.03889779398126281,0.025799746712099926
V327,63.497867584228516,0.00012311888,-2.050758052449808e-05,0.0014150159747619018,0.009273296156980738,0.00047854797,0.05171081938456674,0.04150532013727169,0.02574199591187201
V129,56.5976448059082,0.0048276987,-6.43726184577087e-06,0.0008060465931596372,0.008265580279158065,0.018764673,0.05227645765858733,0.023642999437004444,0.0257374275439121
id_16,68.7475357055664,0.0022881776,1.5991481690758037e-05,0.0010418253208370754,0.010039963276163154,0.008893865,0.05317811142152828,0.030558873001935275,0.02566770321506769
V336,37.77811050415039,0.00026049043,4.500240892757468e-05,0.0013596411533305375,0.005517155461818141,0.0010124943,0.0543443743317479,0.03988106307442139,0.025188771797474988
V329,22.48841094970703,0.00089249364,-4.231338771318871e-05,0.0014326575790410967,0.0032842314674566956,0.0034690131,0.05083420817031722,0.04202278456622718,0.024902559336832976
V301,66.9811782836914,0.0015908432,5.7632234723881126e-05,0.0009627585278437767,0.009782002558499679,0.0061834124,0.054852103618320804,0.028239681830990054,0.024764300099875736
V287,66.8874740600586,0.002435287,3.531123413655912e-05,0.0008694394903256963,0.009768317893959497,0.009465662,0.053954781209716515,0.02550244310282536,0.024672801009425375
V337,69.75003814697266,0.00023617283,-5.869714478845545e-06,0.0011930050282882299,0.010186369799577892,0.0009179748,0.05229927352512047,0.03499328382692619,0.024599225488223242
V299,34.57341003417969,0.00025175462,-2.9280284609578546e-06,0.0013582466854935582,0.0050491375947136555,0.0009785393,0.05241753169964101,0.039840160473300794,0.02457134227905885
V322,80.60907745361328,0.0007730764,-4.2328562776483555e-05,0.0010822892942146112,0.011772235456203262,0.003004853,0.05083359812040959,0.03174576431554271,0.02433911270183457
V331,29.24586296081543,0.0004736477,8.27344450351486e-06,0.0012481549063556585,0.004271096950497855,0.0018410105,0.05286784003869035,0.036610942839648844,0.023897722588664922
V326,134.01873779296875,0.0008150202,-4.4500873077613077e-07,0.0006839552226090007,0.019572239091185318,0.0031678835,0.052517351115718806,0.020061809181145238,0.0238298207202639
id_28,33.717613220214844,0.0010815623,2.431576265622404e-05,0.0011020642463268615,0.004924156117255857,0.0042038998,0.0535127542981596,0.032325804211033135,0.023741653597493282
V298,102.16683959960938,0.0019201734,8.592879585656021e-06,0.0006582409755466756,0.014920553981961505,0.0074634785,0.05288068158923726,0.019307557585794673,0.02364306791006328
V226,92.8295669555664,0.0017373305,-0.00019385081093290513,0.0009392947171822374,0.013556928748219144,0.0067527904,0.04474228029883834,0.027551440149964943,0.023150859903636155
V172,37.8671875,0.0006345709,-8.847061895300712e-07,0.0010626266343436441,0.005530164361088528,0.002466499,0.052499674919653905,0.031169018181752887,0.022916339142363455
id_29,63.110023498535156,0.0006240599,2.8406959718085824e-05,0.0008626715336332857,0.009216654993959048,0.002425644,0.053677223753158386,0.025303925054828792,0.022655861970758036
V289,61.610260009765625,0.0012647804,-0.00023175091086597989,0.0010951367017817404,0.008997627937997866,0.0049160463,0.04321866540419037,0.03212260512406958,0.02231373618666792
id_04,61.72949981689453,0.0012944324,1.2853657979761124e-05,0.0006760425435690109,0.009015041846327006,0.0050313002,0.053051968351950717,0.01982971407935424,0.021732006130155555
V159,125.8449478149414,0.0012724539,-0.00012536347406419957,0.0005248301320448512,0.018378530104176196,0.0049458724,0.04749552703782305,0.015394343976839902,0.02155356836759159
id_10,30.297426223754883,0.0002605174,3.911751938612262e-06,0.0008643896415623242,0.004424668368500254,0.0010125992,0.052692496444095724,0.02535432068349802,0.020871021177052872
V138,15.555213928222656,9.617311e-05,-1.232973891873712e-06,0.0009345705222576495,0.002271699996070868,0.0003738131,0.05248567427428483,0.027412869825507023,0.020636014296677163
V223,54.121639251708984,0.0009336383,-9.301061851527682e-05,0.0007245126841588512,0.00790398179303628,0.0036289375,0.04879613818886953,0.02125144269455125,0.0203951250509986
V288,55.88236999511719,0.0011283974,-3.0989755489208015e-05,0.0005710177555615648,0.008161120784588503,0.004385942,0.05128942741112235,0.016749121685807847,0.020146403002268578
V284,30.524049758911133,0.00018770572,1.5433039361822944e-05,0.0007236245905102301,0.0044577647107492,0.0007295891,0.05315566158494025,0.021225393086733855,0.019892102116297408
V105,47.18399429321289,0.00048185769,-1.9164587423703418e-05,0.0006451339898292385,0.0068908007401957275,0.0018729217,0.05176480880135967,0.018923102817834606,0.019862908517788807
V286,61.44074630737305,0.00090494385,-4.743383344241181e-05,0.0005352807037908303,0.008972871976502506,0.0035174056,0.05062836208035817,0.015700880675838916,0.019704880082082498
V163,96.85333251953125,0.0010841445,4.0229851524165026e-05,0.00018732798808773765,0.014144563753306692,0.0042139366,0.054152513635912336,0.005494714020851144,0.019501432009245333
V269,114.51221466064453,2.5806155e-05,1.4848799426259163e-06,0.0002663285942732241,0.016723485693930017,0.00010030536,0.05259493421267633,0.007811963797002168,0.019307672266436853
V300,65.7861557006836,0.0016992965,-6.0776887213043195e-05,0.0003277999801356568,0.009607480188723847,0.006604957,0.05009196044814818,0.009615045596083156,0.01897986079039895
V206,59.416316986083984,0.00050209544,-2.4770255801498386e-05,0.00046801907638771567,0.008677222164006255,0.0019515833,0.0515394563656155,0.01372795921904059,0.01897405526513885
V297,21.31840705871582,0.0002233199,-1.1070208667041116e-05,0.0006682805464388597,0.0031133628540880765,0.0008680171,0.052090209421894976,0.01960203878696348,0.018918407037426435
D7,48.06064224243164,0.0014217029,9.592916256262462e-06,0.00033583573753226403,0.007018827339635965,0.005525985,0.05292088387812886,0.009850750838455245,0.018829111714393023
V173,73.45683288574219,0.00069778477,1.0472311173637117e-05,0.00027444956117927966,0.010727714048030823,0.0027122037,0.05295623627025331,0.008050168409014935,0.01861158059567275
V106,49.696083068847656,0.00037143458,3.6693303025425725e-05,0.00039747452389704563,0.007257668858376036,0.0014437207,0.0540103415050251,0.011658742837537544,0.018592618464113617
V141,29.4061222076416,0.000426087,-1.2856313615805526e-05,0.0005420677556731146,0.0042945013814536265,0.0016561479,0.05201840654780896,0.015899958824910614,0.018467253659594545
V328,42.54893112182617,6.757034e-05,-1.2796372115753129e-05,0.0005185798094851091,0.006213891181972087,0.00026263762,0.05202081624494561,0.015211009199402523,0.018427088562243666
V174,29.721820831298828,0.00012470086,-1.1227270571989579e-05,0.0004926874567694473,0.004340606344421734,0.00048469694,0.05208389540535718,0.01445153340002045,0.01784018302211391
V98,37.238250732421875,0.0021831035,-4.478919928763148e-06,0.00010573386562207077,0.00543831376623147,0.008485455,0.05235518459911876,0.0031013910940007224,0.01734508613132915
V161,75.18619537353516,0.0008274883,5.7623509062465494e-05,0.0,0.01098027198615063,0.0032163456,0.05485175283962307,0.0,0.017262092596860495
V104,24.60482406616211,0.00025908946,-1.0223440135659346e-05,0.0003845459018709807,0.003593314691288943,0.0010070489,0.05212425020672168,0.011279519842393691,0.017001033404805764
V142,87.06692504882812,0.00057904224,8.412296332660496e-06,0.0,0.012715346391505716,0.002250666,0.05287342199534506,0.0,0.01695985860461618
id_36,74.44379425048828,0.0012206221,-3.308770798853278e-05,0.0,0.010871850936071166,0.004744408,0.05120508801144056,0.0,0.016705336783509207
V334,55.96697998046875,0.00033134528,-3.637007417724991e-05,0.0,0.008173477316891924,0.0012878984,0.05107313421649941,0.0,0.015133627482848952
V68,0.0,0.0,0.0,0.00023982228053731625,0.0,0.0,0.052535240829246106,0.0070344792619226725,0.014892430022792195
V162,34.5413932800293,0.00012247755,6.5275534724573704e-06,0.0,0.005044461833865026,0.0004760552,0.05279765379685857,0.0,0.014579542706802503
V28,0.0,0.0,0.0,0.00018270462599634385,0.0,0.0,0.052535240829246106,0.005359101330156175,0.014473585539850571
V325,10.300496101379395,1.6594138e-05,-7.439574775891522e-06,0.0,0.0015042954125225078,6.449938e-05,0.05223616386220878,0.0,0.013451239663161148
id_27,0.0,0.0,0.0,0.0,0.0,0.0,0.052535240829246106,0.0,0.013133810207311527
V89,0.0,0.0,0.0,0.0,0.0,0.0,0.052535240829246106,0.0,0.013133810207311527
V27,0.0,0.0,0.0,0.0,0.0,0.0,0.052535240829246106,0.0,0.013133810207311527
